date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:23:57	8082/8082	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/as.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/as.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:57	7838/7838	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/as.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/as.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:58	240/240	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/at.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/at.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:58	242/242	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/at.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/at.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:58	1330/1330	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/au.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/au.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:58	1317/1317	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/au.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/au.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:58	9945/9945	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/aw.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/aw.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:59	12084/12084	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/aw.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/aw.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:59	553/553	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ax.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ax.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:59	541/541	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ax.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ax.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:23:59	512/512	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/az.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/az.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:00	498/498	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/az.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/az.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:00	1304/1304	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ba.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ba.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:00	1242/1242	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ba.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ba.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:00	610/610	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bb.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bb.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:00	613/613	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bb.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bb.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:01	190/190	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bd.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bd.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:01	192/192	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bd.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bd.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:01	290/290	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/be.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/be.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:01	290/290	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/be.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/be.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:02	357/357	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bf.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bf.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:02	383/383	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bf.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bf.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:02	286/286	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bg.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bg.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:02	294/294	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bg.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bg.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:02	543/543	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bh.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bh.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:03	569/569	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bh.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bh.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:03	1071/1071	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bi.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bi.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:03	1045/1045	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bi.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bi.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:03	496/496	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bj.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bj.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:04	499/499	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bj.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bj.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:04	292/292	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bl.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bl.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:04	292/292	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bl.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bl.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:04	22617/22617	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bm.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bm.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:05	22304/22304	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bm.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bm.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:05	14367/14367	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bn.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bn.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:05	14506/14506	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bn.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bn.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:05	117922/117922	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bo.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bo.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:05	119582/119582	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bo.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bo.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:06	224/224	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bq.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bq.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:06	228/228	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bq.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bq.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:06	8231/8231	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/br.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/br.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:06	7816/7816	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/br.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/br.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:06	546/546	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bs.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bs.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:07	568/568	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bs.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bs.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:07	25318/25318	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bt.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bt.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:07	25138/25138	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bt.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bt.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:07	579/579	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bv.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bv.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:08	582/582	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bv.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bv.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:08	252/252	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bw.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bw.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:08	254/254	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bw.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bw.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:08	5956/5956	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/by.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/by.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:08	6086/6086	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/by.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/by.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:09	46832/46832	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bz.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/bz.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:09	47095/47095	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bz.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/bz.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:09	725/725	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ca.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ca.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:09	705/705	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ca.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/ca.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:10	3135/3135	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cc.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cc.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:10	3089/3089	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cc.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cc.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:10	349/349	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cd.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cd.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:11	507/507	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cd.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cd.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:11	685/685	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cf.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cf.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:11	632/632	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cf.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cf.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:11	481/481	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cg.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/cg.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:12	469/469	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cg.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/1x1/cg.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
15:24:12	297/297	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Aug%202019%2018:40:14%20GMT	https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ch.svg	C:/My%20Web%20Sites/duereview/duereview.readyplanet.site/modules/flexi/css/flag-icon-css/flags/4x3/ch.svg	(from https://duereview.readyplanet.site/modules/flexi/css/flag-icon-css/css/flag-icon.min.css)
